UID,OT,time,credit,HE,St,Po,Fr,Re,Iss,BG,UG,Year
422714,1,2017/1/24,30,30,18,0,0,0,0,0,1,3 
422735,1,2017/1/24,21,21,16,0,0,0,0,0,1,3 
422743,35,2017/1/24,55,56,45,0,0,27,0,0,1,3 
422753,52,2017/1/24,95,95,66,0,0,36,0,0,1,3 
422775,5,2017/1/24,23,23,20,0,0,1,0,0,1,3 
422780,1,2017/1/24,23,24,6,0,0,12,0,0,1,3 
422800,31,2017/1/24,101,101,94,0,0,10,0,0,2,3 
422813,38,2017/1/24,1,1,0,0,0,13,0,0,1,3 
422835,208,2017/1/24,633,625,493,0,0,68,8,2,3,3 
422849,164,2017/1/24,418,416,239,0,0,89,2,0,2,3 
422852,1,2017/1/24,21,21,8,0,0,9,0,0,1,3 
422859,1385,2017/1/24,1547,1347,531,0,0,1460,200,3,4,3 
422867,219,2017/1/24,858,815,127,0,1,345,43,0,3,3 
422870,49,2017/1/24,213,213,209,0,0,52,0,0,2,3 
422873,12,2017/1/24,13,12,1,0,0,5,1,0,1,3 
422877,5,2017/1/24,15,15,8,0,0,7,0,0,1,3 
422878,2,2017/1/24,10,10,2,0,0,11,0,0,1,3 
422880,116,2017/1/24,113,113,117,0,0,10,0,0,2,3 
422881,20,2017/1/24,19,19,8,0,0,60,0,0,1,3 
422884,3,2017/1/24,29,29,18,0,0,6,0,0,1,3 
422897,264,2017/1/24,711,709,526,0,0,408,2,0,3,3 
422898,9,2017/1/24,38,39,31,0,0,14,0,0,1,3 
422899,9,2017/1/24,26,27,20,0,0,11,0,0,1,3 
422905,1,2017/1/24,16,16,8,0,0,3,0,0,1,3 
422914,225,2017/1/24,516,516,391,0,0,179,0,0,3,3 
422967,1,2017/1/24,10,9,0,0,0,3,1,0,1,3 
423005,12,2017/1/24,53,53,32,0,0,62,1,0,1,3 
423027,1,2017/1/24,11,11,3,0,0,5,0,0,1,3 
423030,14,2017/1/24,9,9,3,0,0,8,0,0,1,3 
423038,1,2017/1/24,19,19,4,0,0,8,0,0,1,3 
423041,1,2017/1/25,55,54,8,0,0,47,1,0,1,3 
423042,1,2017/1/25,3,3,0,0,0,0,0,0,1,3 
423047,3,2017/1/25,7,7,3,0,0,3,0,0,1,3 
423058,1096,2017/1/25,1319,1305,79,0,0,1635,14,0,4,3 
423072,488,2017/1/25,1134,1113,691,0,1,992,21,0,4,3 
423078,515,2017/1/25,1175,1117,1094,0,0,62,58,0,4,3 
423096,14,2017/1/25,59,59,82,0,0,9,0,0,1,3 
423107,12,2017/1/25,4,3,3,0,0,5,1,0,1,3 
423134,1143,2017/1/25,1067,1045,1,0,0,586,22,0,4,3 
423154,331,2017/1/25,871,869,889,0,0,8,2,0,3,3 
423169,590,2017/1/25,1131,1129,35,0,0,473,2,0,4,3 
423171,113,2017/1/25,288,282,263,0,0,49,6,0,2,3 
423176,118,2017/1/25,228,228,276,0,0,6,0,0,2,3 
423183,2,2017/1/25,21,21,17,0,0,0,0,0,1,3 
423191,171,2017/1/25,647,647,481,0,0,55,0,0,3,3 
423194,6,2017/1/25,30,30,22,0,0,4,0,0,1,3 
423221,21,2017/1/25,133,133,127,0,0,3,0,0,2,3 
423236,246,2017/1/25,855,852,843,0,0,121,3,0,3,3 
423240,13,2017/1/25,58,56,9,0,0,20,2,0,1,3 
423255,2,2017/1/25,17,17,12,0,0,5,0,0,1,3 
423259,9,2017/1/25,10,9,31,0,0,12,1,0,1,3 
423283,211,2017/1/25,478,476,401,0,0,191,2,0,2,3 
423294,2,2017/1/25,25,25,26,0,0,5,0,0,1,3 
423321,13,2017/1/25,26,27,22,0,0,22,0,0,1,3 
423328,6,2017/1/25,43,43,36,0,0,1,0,0,1,3 
423344,2989,2017/1/25,1812,1770,4,0,4,1156,42,0,4,3 
423353,16,2017/1/25,69,67,2,0,0,25,2,0,1,3 
423361,4,2017/1/25,20,19,3,0,0,16,1,0,1,3 
423402,15,2017/1/25,69,69,60,0,0,8,0,0,1,3 
423431,2,2017/1/25,27,27,18,0,0,5,0,0,1,3 
423482,65,2017/1/26,12,12,0,0,0,15,1,0,1,3 
423486,32,2017/1/26,176,176,114,0,0,19,0,0,2,3 
423493,2,2017/1/26,21,21,18,0,0,6,0,0,1,3 
423497,264,2017/1/26,1037,1024,740,0,0,404,13,0,4,3 
423500,2,2017/1/26,40,39,23,0,0,6,1,0,1,3 
423507,15,2017/1/26,45,40,37,0,0,34,5,0,1,3 
423546,1,2017/1/26,22,21,9,0,0,5,1,0,1,3 
423572,53,2017/1/26,356,348,131,0,0,241,8,0,2,3 
423599,158,2017/1/26,235,233,90,0,0,139,2,0,2,3 
423614,3,2017/1/26,33,32,16,0,0,5,1,0,1,3 
423636,1,2017/1/26,6,6,3,0,0,0,0,0,1,3 
423658,9,2017/1/26,36,36,33,0,0,10,0,0,1,3 
423666,41,2017/1/26,158,158,106,0,0,3,0,0,2,3 
423677,13,2017/1/26,43,38,34,0,0,21,5,0,1,3 
423680,218,2017/1/26,377,371,287,0,0,307,6,0,2,3 
423713,17,2017/1/26,53,53,57,0,0,10,0,0,1,3 
423715,6,2017/1/26,100,100,50,0,0,1,0,0,2,3 
423716,3,2017/1/26,26,26,18,0,0,7,0,0,1,3 
423718,4,2017/1/26,24,24,20,0,0,12,0,0,1,3 
423722,3,2017/1/26,21,21,1,0,0,17,1,0,1,3 
423734,256,2017/1/26,867,861,727,0,0,211,6,0,3,3 
423737,32,2017/1/26,62,57,0,0,0,39,5,0,1,3 
423748,102,2017/1/26,1210,1191,116,0,2,107,19,0,4,3 
423785,3,2017/1/26,18,18,9,0,0,6,0,0,1,3 
423793,7,2017/1/26,51,51,42,0,0,0,0,0,1,3 
423797,8,2017/1/26,87,87,75,0,0,6,0,0,1,3 
423817,70,2017/1/26,193,191,7,0,0,26,2,0,2,3 
423828,59,2017/1/26,205,205,209,0,0,82,0,0,2,3 
423951,47,2017/1/26,170,152,100,0,0,77,18,0,2,3 
423954,199,2017/1/26,262,261,235,0,0,8,1,0,2,3 
423987,92,2017/1/26,300,300,276,0,0,35,0,0,2,3 
423994,673,2017/1/26,271,271,241,0,0,79,0,0,2,3 
424012,327,2017/1/26,639,639,619,0,0,15,0,0,3,3 
424023,1,2017/1/26,19,19,4,0,0,0,0,0,1,3 
424134,1,2017/1/27,4,4,3,0,0,2,0,0,1,3 
424192,10,2017/1/27,44,42,19,0,0,11,2,0,1,3 
424214,1,2017/1/27,24,24,11,0,0,5,1,0,1,3 
424256,15,2017/1/27,104,104,97,0,0,2,0,0,2,3 
424260,3,2017/1/27,27,28,7,0,0,33,0,0,1,3 
424261,8,2017/1/27,55,55,30,0,0,13,0,0,1,3 
424277,536,2017/1/27,1251,1236,474,0,0,176,15,0,4,3 
424282,1120,2017/1/27,905,893,197,0,0,346,12,0,3,3 
424287,1123,2017/1/27,2094,2048,79,0,0,1125,46,0,5,3 
424289,1,2017/1/27,20,20,8,0,0,8,0,0,0,3 
424294,17,2017/1/27,59,59,54,0,0,22,0,0,1,3 
424307,159,2017/1/27,692,692,692,0,0,17,0,0,3,3 
424335,18,2017/1/27,15,13,1,0,0,32,2,0,1,3 
424349,9,2017/1/27,72,72,45,0,0,3,0,0,1,3 
424366,40,2017/1/27,131,130,111,0,0,19,1,0,2,3 
424403,1,2017/1/27,10,10,2,0,0,0,0,0,1,3 
424408,3,2017/1/27,23,21,9,0,0,7,2,0,1,3 
424433,766,2017/1/27,971,969,856,0,0,192,2,0,3,3 
424477,3,2017/1/27,7,7,3,0,0,6,0,0,1,3 
424479,14,2017/1/27,100,100,69,0,0,11,0,0,2,3 
424525,3049,2017/1/27,1386,1334,406,0,0,1034,52,0,4,3 
424529,53,2017/1/27,63,60,30,0,0,109,3,0,1,3 
424531,1,2017/1/27,13,13,6,0,0,6,0,0,1,3 
424534,1,2017/1/27,25,26,12,0,0,10,0,0,1,3 
424540,1,2017/1/27,8,8,4,0,0,2,0,0,1,3 
424565,7,2017/1/28,22,22,4,0,0,0,0,0,1,3 
424572,180,2017/1/28,174,171,235,0,0,200,3,2,2,3 
424587,2,2017/1/28,19,20,10,0,0,10,0,0,0,3 
424597,19,2017/1/28,154,154,146,0,0,8,0,0,2,3 
424606,286,2017/1/28,691,620,367,0,0,560,71,0,3,3 
424607,39,2017/1/28,183,183,187,0,0,9,0,0,2,3 
424632,12,2017/1/28,62,62,62,0,0,7,0,0,1,3 
424662,30,2017/1/28,80,74,50,0,0,45,6,0,1,3 
424708,216,2017/1/28,477,477,474,0,0,66,0,0,2,3 
424714,1,2017/1/28,14,14,11,0,0,5,0,0,1,3 
424721,24,2017/1/28,53,53,26,0,0,16,0,0,1,3 
424772,411,2017/1/28,917,910,126,0,0,824,7,0,3,3 
424780,150,2017/1/28,534,521,542,0,0,38,13,0,3,3 
424803,1,2017/1/28,17,17,11,0,0,2,0,0,1,3 
424813,3,2017/1/28,17,17,11,0,0,8,0,0,1,3 
424833,279,2017/1/28,837,831,105,0,0,80,6,0,3,3 
424837,97,2017/1/28,349,349,328,0,0,25,0,0,2,3 
424851,1,2017/1/28,24,24,9,0,0,1,0,0,1,3 
424858,49,2017/1/28,45,45,38,0,0,31,0,0,1,3 
424893,1974,2017/1/28,3163,3001,651,0,0,1666,162,3,5,3 
424895,4,2017/1/28,2,2,2,0,0,6,0,0,1,3 
424929,644,2017/1/28,1253,1204,232,0,0,532,49,0,4,3 
424947,18,2017/1/28,130,129,106,0,0,11,1,0,2,3 
424999,7,2017/1/28,41,41,9,0,0,5,0,0,1,3 
425007,6,2017/1/29,107,107,22,0,0,84,0,0,2,3 
425008,5,2017/1/29,27,27,14,0,0,6,0,0,1,3 
425010,16,2017/1/29,116,116,112,0,0,9,0,0,2,3 
425017,13,2017/1/29,129,129,102,0,0,23,0,0,2,3 
425039,5,2017/1/29,33,33,34,0,0,0,0,0,1,3 
425043,74,2017/1/29,323,323,304,0,0,9,0,0,2,3 
425052,19,2017/1/29,84,83,67,0,0,24,1,0,1,3 
425054,23,2017/1/29,4,4,2,0,0,15,0,0,1,3 
425055,8,2017/1/29,26,25,0,0,0,19,1,0,1,3 
425068,11,2017/1/29,218,217,41,0,0,5,1,0,2,3 
425072,118,2017/1/29,208,207,200,0,0,32,1,0,2,3 
425116,90,2017/1/29,280,274,241,0,0,184,6,0,2,3 
425172,320,2017/1/29,1094,1092,407,0,0,227,2,0,4,3 
425185,1,2017/1/29,17,17,11,0,0,5,0,0,1,3 
425192,45,2017/1/29,107,106,79,0,0,47,1,0,2,3 
425194,113,2017/1/29,376,366,334,0,2,60,10,0,2,3 
425198,37,2017/1/29,203,200,183,0,0,15,3,0,2,3 
425201,3,2017/1/29,30,30,4,0,0,3,0,0,1,3 
425223,5,2017/1/29,30,28,16,0,0,14,2,0,1,3 
425239,444,2017/1/29,517,507,186,0,0,1092,10,0,3,3 
425263,57,2017/1/29,228,224,201,0,1,69,4,0,2,3 
425295,1,2017/1/29,29,30,14,0,0,14,0,0,1,3 
425315,476,2017/1/29,555,519,167,0,0,354,36,0,3,3 
425354,9,2017/1/29,40,40,29,0,0,6,0,0,1,3 
425364,208,2017/1/29,610,599,587,0,0,64,11,0,3,3 
425366,10,2017/1/29,13,13,3,0,0,4,0,0,1,3 
425370,343,2017/1/29,371,370,335,0,0,32,1,0,2,3 
425376,6,2017/1/29,40,39,27,0,0,9,1,0,1,3 
425377,1347,2017/1/29,1312,1294,98,0,0,381,18,0,4,3 
425383,1,2017/1/29,28,28,12,0,0,5,0,0,1,3 
425390,1,2017/1/29,6,7,3,0,0,8,0,0,1,3 
425399,3,2017/1/29,18,18,11,0,0,3,0,0,1,3 
425416,2,2017/1/29,22,21,2,0,0,13,1,0,1,3 
425447,1,2017/1/30,10,10,3,0,0,2,0,0,1,3 
425448,64,2017/1/30,421,421,418,0,0,3,0,0,2,3 
425455,706,2017/1/30,713,670,359,8,0,642,43,0,3,3 
425471,9,2017/1/30,39,39,31,0,0,20,0,0,1,3 
425483,236,2017/1/30,709,704,609,0,0,182,5,0,3,3 
425497,138,2017/1/30,152,152,157,0,0,49,0,0,2,3 
425510,27,2017/1/30,44,44,45,0,0,10,0,0,1,3 
425514,2422,2017/1/30,1357,1352,1194,0,0,559,5,2,4,3 
425523,2,2017/1/30,9,9,3,0,0,4,0,0,1,3 
425530,2,2017/1/30,13,13,10,0,0,5,0,0,0,3 
425531,106,2017/1/30,865,816,37,0,0,212,49,0,3,3 
425532,2,2017/1/30,15,15,9,0,0,0,0,0,1,3 
425535,3,2017/1/30,0,0,3,0,0,3,0,0,1,3 
425536,13,2017/1/30,88,88,76,0,0,12,0,0,1,3 
425568,621,2017/1/30,1172,1159,826,0,0,385,13,0,4,3 
425588,13,2017/1/30,11,11,3,0,0,13,0,0,1,3 
425597,12,2017/1/30,58,57,41,0,0,27,1,0,1,3 
425600,47,2017/1/30,177,175,148,0,0,16,2,0,2,3 
425641,827,2017/1/30,1782,1677,265,0,0,1382,105,0,4,3 
425646,852,2017/1/30,2056,2025,596,0,8,2983,31,0,5,3 
425659,5,2017/1/30,37,37,28,0,0,2,0,0,1,3 
425673,33,2017/1/30,111,111,89,0,0,16,0,0,2,3 
425675,1,2017/1/30,8,8,3,0,0,6,0,0,1,3 
425677,125,2017/1/30,566,566,560,0,0,9,0,0,3,3 
425684,118,2017/1/30,392,389,347,0,0,37,3,0,2,3 
425695,209,2017/1/30,816,814,807,0,0,15,2,0,3,3 
425699,10,2017/1/30,22,22,31,0,0,4,0,0,1,3 
425710,150,2017/1/30,864,864,790,0,0,31,0,0,3,3 
425712,165,2017/1/30,221,214,83,0,0,162,7,0,2,3 
425731,211,2017/1/30,727,701,230,0,0,186,26,0,3,3 
425746,243,2017/1/30,158,155,133,0,0,222,3,0,2,3 
425749,6,2017/1/30,41,39,11,0,0,4,2,0,1,3 
425773,167,2017/1/30,550,523,89,0,0,316,27,2,3,3 
425787,6,2017/1/30,39,39,4,0,0,18,0,0,1,3 
425790,59,2017/1/30,10,10,3,0,0,0,0,0,0,3 
425791,18,2017/1/30,28,28,22,0,0,0,0,0,0,3 
425792,9,2017/1/30,16,16,18,0,0,0,0,0,1,3 
425801,34,2017/1/30,228,228,233,0,0,6,0,0,2,3 
425832,3,2017/1/30,28,28,19,0,0,22,0,0,1,3 
425844,4,2017/1/30,10,10,29,0,0,9,0,0,1,3 
425872,110,2017/1/30,440,432,344,0,0,324,8,0,2,3 
425881,98,2017/1/30,8,8,3,0,0,0,0,0,1,3 
425895,70,2017/1/30,101,101,93,0,0,58,0,0,2,3 
425897,1,2017/1/30,21,20,6,0,0,12,1,0,1,3 
425904,1,2017/1/30,5,5,3,0,0,2,0,0,1,3 
425912,76,2017/1/31,217,200,118,0,0,183,17,0,0,3 
425918,47,2017/1/31,197,197,296,0,0,9,0,0,2,3 
425921,1035,2017/1/31,1051,1034,207,0,1,437,17,0,4,3 
425926,8,2017/1/31,43,43,32,0,0,5,0,0,1,3 
425933,3,2017/1/31,27,27,22,0,0,5,0,0,1,3 
425959,9,2017/1/31,18,16,1,0,0,9,2,0,1,3 
425970,2,2017/1/31,25,25,8,0,0,11,0,0,1,3 
425971,1,2017/1/31,10,10,3,0,0,1,0,0,1,3 
425975,452,2017/1/31,793,793,783,0,0,19,0,0,3,3 
425976,53,2017/1/31,125,125,135,0,0,9,0,0,2,3 
425979,7,2017/1/31,30,30,26,0,0,12,0,0,1,3 
425980,481,2017/1/31,972,969,931,0,0,74,3,0,3,3 
425988,2,2017/1/31,18,18,87,0,0,0,0,0,1,3 
426002,3,2017/1/31,30,30,25,0,0,0,0,0,1,3 
426003,138,2017/1/31,941,938,332,4,1,477,3,0,3,3 
426009,21,2017/1/31,174,174,143,0,0,48,0,0,2,3 
426015,2,2017/1/31,23,23,16,0,0,5,0,0,1,3 
426016,7,2017/1/31,199,199,5,0,0,19,1,0,2,3 
426027,12,2017/1/31,0,0,3,0,0,2,0,0,1,3 
426030,52,2017/1/31,261,261,70,0,0,19,0,0,2,3 
426034,1,2017/1/31,28,28,15,0,0,6,0,0,1,3 
426051,1,2017/1/31,10,10,3,0,0,3,0,0,1,3 
426055,1,2017/1/31,9,7,7,0,0,7,2,0,1,3 
426056,42,2017/1/31,304,304,307,0,0,3,0,0,2,3 
426075,121,2017/1/31,737,736,628,0,0,180,1,0,3,3 
426079,361,2017/1/31,700,673,301,0,0,421,27,0,3,3 
426089,492,2017/1/31,846,825,382,0,0,204,21,0,3,3 
426106,19,2017/1/31,116,115,70,0,0,43,1,0,2,3 
426118,2,2017/1/31,23,23,17,0,0,2,0,0,1,3 
426131,3,2017/1/31,17,17,1,0,0,6,0,0,1,3 
426157,1,2017/1/31,26,26,14,0,0,2,0,0,1,3 
426162,22,2017/1/31,72,70,45,0,0,22,2,0,1,3 
426175,1392,2017/1/31,2443,2370,161,0,1,2414,73,0,5,3 
426176,82,2017/1/31,602,591,486,0,0,81,11,0,3,3 
426181,4,2017/1/31,8,8,0,0,0,5,0,0,1,3 
426184,29,2017/1/31,199,199,86,0,0,8,0,0,2,3 
426201,3,2017/1/31,24,24,19,0,0,9,0,0,1,3 
426204,97,2017/1/31,422,422,395,0,0,2,0,0,2,3 
426209,2260,2017/1/31,1632,1621,633,0,4,888,11,0,4,3 
426218,70,2017/1/31,31,30,24,0,0,65,1,0,1,3 
426219,27,2017/1/31,114,114,135,0,0,28,0,0,2,3 
426229,2,2017/1/31,25,25,20,0,0,4,0,0,1,3 
426233,46,2017/1/31,284,284,309,0,0,5,0,0,2,3 
426261,169,2017/1/31,570,566,446,0,0,126,4,2,3,3 
426301,12,2017/1/31,50,50,64,0,0,0,0,0,1,3 
426305,2,2017/1/31,14,14,12,0,0,0,0,0,1,3 
426318,564,2017/1/31,972,968,380,0,2,1019,4,0,3,3 
426349,39,2017/1/31,386,386,351,0,0,8,0,0,2,3 
426350,34,2017/1/31,76,74,57,0,0,37,2,0,1,3 
426374,37,2017/1/31,109,108,103,0,0,5,1,0,2,3 
426409,1358,2017/2/1,1480,1475,144,0,0,474,5,0,4,3 
426411,1294,2017/2/1,2300,2201,546,0,0,2356,99,0,5,3 
426414,47,2017/2/1,24,23,1,0,0,24,1,0,0,3 
426419,5,2017/2/1,36,36,30,0,0,1,0,0,1,3 
426427,186,2017/2/1,893,879,519,0,4,576,14,0,3,3 
426430,4,2017/2/1,39,39,35,0,0,1,0,0,1,3 
426438,2,2017/2/1,6,6,2,0,0,0,0,0,1,3 
426449,76,2017/2/1,365,363,361,0,0,23,2,0,2,3 
426467,47,2017/2/1,7,7,3,0,0,11,0,0,1,3 
426480,30,2017/2/1,142,140,84,0,0,45,2,0,2,3 
426484,4,2017/2/1,23,24,16,0,0,6,0,0,1,3 
426492,3,2017/2/1,21,21,4,0,0,0,0,0,1,3 
426493,20,2017/2/1,97,97,87,0,0,7,0,0,1,3 
426504,252,2017/2/1,600,600,565,0,0,62,0,0,3,3 
426505,5,2017/2/1,5,5,0,0,0,8,0,0,1,3 
426542,18,2017/2/1,145,145,135,0,0,46,0,0,2,3 
426543,129,2017/2/1,776,775,761,0,0,66,1,0,3,3 
426548,25,2017/2/1,61,61,47,0,0,5,0,0,1,3 
426554,5,2017/2/1,21,21,17,0,0,5,0,0,1,3 
426569,1822,2017/2/1,1841,1822,613,0,0,2707,19,0,4,3 
426583,6,2017/2/1,48,48,33,0,0,17,0,0,1,3 
426610,7,2017/2/1,32,32,18,0,0,17,0,0,1,3 
426617,3,2017/2/1,67,67,69,0,0,10,0,0,1,3 
426620,499,2017/2/1,216,214,137,0,0,77,2,0,2,3 
426621,9,2017/2/1,50,49,31,0,0,12,1,0,1,3 
426671,34,2017/2/1,164,164,197,0,0,8,0,0,2,3 
426680,98,2017/2/1,888,888,865,0,0,16,0,0,3,3 
426683,21,2017/2/1,133,133,135,0,0,7,0,0,2,3 
426684,361,2017/2/1,563,563,489,0,0,16,0,0,3,3 
426708,5,2017/2/1,36,36,35,0,0,7,0,0,1,3 
426713,23,2017/2/1,202,202,211,0,0,16,0,0,2,3 
426729,1,2017/2/1,10,10,3,0,0,1,0,0,1,3 
426764,676,2017/2/1,1222,1194,885,0,0,545,28,0,4,3 
426772,1885,2017/2/1,1053,1053,951,0,0,207,0,0,4,3 
426775,1124,2017/2/1,1536,1491,289,0,2,845,45,0,4,3 
426777,618,2017/2/1,1425,1360,37,0,0,871,65,0,4,3 
426778,16,2017/2/1,88,85,41,0,0,65,3,0,1,3 
426783,447,2017/2/1,565,561,77,0,0,59,4,0,3,3 
426790,13,2017/2/1,22,22,22,0,0,5,0,0,1,3 
426791,118,2017/2/1,377,377,374,0,0,33,0,0,2,3 
426796,62,2017/2/1,346,346,324,0,0,1,0,0,2,3 
426810,621,2017/2/1,1984,1815,499,0,0,781,169,0,4,3 
426843,2447,2017/2/1,3072,3020,172,47,0,4431,52,0,5,3 
426871,398,2017/2/2,1029,1024,662,0,0,80,5,0,4,3 
426873,49,2017/2/2,92,89,40,0,0,19,3,0,1,3 
426887,31,2017/2/2,10,10,3,0,0,6,0,0,1,3 
426889,826,2017/2/2,2384,2358,435,0,1,542,26,2,5,3 
426917,3,2017/2/2,11,11,3,0,0,8,0,0,1,3 
426921,1643,2017/2/2,2346,2271,297,0,4,3283,75,3,5,3 
426924,114,2017/2/2,781,781,782,0,0,8,0,0,3,3 
426945,1627,2017/2/2,1282,1258,102,0,0,941,24,0,4,3 
426948,214,2017/2/2,711,704,73,0,0,252,7,0,3,3 
426951,1110,2017/2/2,1469,1411,934,0,1,1205,58,0,4,3 
426952,3665,2017/2/2,2300,2279,684,0,0,2123,21,0,5,3 
426955,654,2017/2/2,989,987,894,0,0,241,2,0,3,3 
426960,5,2017/2/2,28,27,17,0,0,6,1,0,1,3 
426985,13,2017/2/2,108,108,88,0,0,2,0,0,2,3 
426998,14,2017/2/2,35,35,51,0,0,16,0,0,1,3 
427007,55,2017/2/2,323,323,273,0,0,74,0,0,2,3 
427009,92,2017/2/2,472,470,495,0,0,51,2,0,2,3 
427011,51,2017/2/2,169,169,153,0,0,25,0,0,2,3 
427019,502,2017/2/2,2174,2085,47,0,0,845,89,0,5,3 
427063,22,2017/2/2,129,129,123,0,0,21,0,0,2,3 
427079,93,2017/2/2,519,519,491,0,0,12,0,0,3,3 
427091,330,2017/2/2,916,913,695,0,0,134,3,0,3,3 
427100,3,2017/2/2,23,23,13,0,0,8,0,0,1,3 
427112,809,2017/2/2,1990,1938,78,0,0,2046,52,0,4,3 
427136,67,2017/2/2,240,240,223,0,0,50,0,0,2,3 
427153,1,2017/2/2,14,15,7,0,0,7,0,0,1,3 
427170,973,2017/2/2,1727,1696,544,0,0,1965,31,0,4,3 
427187,21,2017/2/2,104,104,130,0,0,0,0,0,2,3 
427193,5,2017/2/2,1,1,3,0,0,9,0,0,1,3 
427214,1,2017/2/2,10,10,3,0,0,0,0,0,0,3 
427221,53,2017/2/2,266,265,246,0,0,28,1,0,2,3 
427227,4,2017/2/2,46,45,7,0,0,5,1,0,1,3 
427230,463,2017/2/2,1091,1091,938,0,0,270,0,0,4,3 
427241,3,2017/2/2,40,40,32,0,0,4,0,0,1,3 
427250,1,2017/2/2,23,23,6,0,0,5,0,0,1,3 
427269,509,2017/2/2,1266,1238,238,0,0,348,28,2,4,3 
427313,2,2017/2/2,24,23,8,0,0,11,1,0,1,3 
427329,192,2017/2/3,602,597,138,0,0,127,5,0,3,3 
427374,676,2017/2/3,1131,1129,829,0,0,515,2,0,4,3 
427379,180,2017/2/3,445,445,318,0,0,41,0,0,2,3 
427382,3,2017/2/3,17,18,6,0,0,11,0,0,1,3 
427388,1,2017/2/3,10,11,3,0,0,10,0,0,1,3 
427392,74,2017/2/3,435,434,248,0,0,23,1,0,2,3 
427411,1,2017/2/3,10,10,8,0,0,1,0,0,1,3 
427418,5,2017/2/3,19,16,10,0,0,9,4,0,1,3 
427420,557,2017/2/3,1048,1008,218,0,1,385,40,0,4,3 
427421,57,2017/2/3,142,142,138,0,0,13,0,0,2,3 
427440,40,2017/2/3,177,171,99,0,0,183,6,0,2,3 
427453,3,2017/2/3,26,26,20,0,0,2,0,0,1,3 
427479,126,2017/2/3,142,133,10,0,0,213,9,0,2,3 
427504,16,2017/2/3,12,12,3,0,0,8,0,0,1,3 
427512,2,2017/2/3,17,17,14,0,0,7,0,0,1,3 
427519,8,2017/2/3,40,40,34,0,0,13,0,0,1,3 
427536,780,2017/2/3,1107,1055,586,0,0,673,52,0,4,3 
427537,46,2017/2/3,122,121,114,0,0,9,1,0,2,3 
427539,306,2017/2/3,434,428,309,0,0,106,6,0,2,3 
427570,52,2017/2/3,9,9,3,0,0,9,0,0,1,3 
427575,96,2017/2/3,519,519,515,0,0,14,0,0,3,3 
427642,103,2017/2/3,510,510,493,0,0,1,0,0,3,3 
427656,7,2017/2/3,32,32,32,0,0,0,0,0,1,3 
427657,847,2017/2/3,1146,1101,875,0,0,656,45,0,4,3 
427675,1548,2017/2/3,2076,2056,472,0,1,1747,20,0,5,3 
427681,339,2017/2/3,1244,1243,255,0,0,33,1,0,4,3 
427682,3,2017/2/3,28,28,25,0,0,1,0,0,1,3 
427687,3,2017/2/3,25,24,23,0,0,9,1,0,1,3 
427691,7,2017/2/3,22,21,0,0,0,25,1,0,1,3 
427717,1,2017/2/3,13,13,8,0,0,0,0,0,1,3 
427732,23,2017/2/3,106,106,98,0,0,18,0,0,2,3 
427784,154,2017/2/3,545,527,91,0,0,355,18,0,3,3 
427840,381,2017/2/4,1007,1002,52,0,0,802,5,0,4,3 
427851,73,2017/2/4,420,420,392,0,0,39,0,0,2,3 
427913,2,2017/2/4,18,18,16,0,0,2,0,0,1,3 
427925,13,2017/2/4,73,73,69,0,0,8,0,0,1,3 
427935,28,2017/2/4,146,146,114,0,0,19,0,0,2,3 
427969,318,2017/2/4,1173,1119,209,0,0,107,54,0,4,3 
427974,128,2017/2/4,745,745,715,0,0,28,0,0,3,3 
427992,485,2017/2/4,1082,1082,868,0,0,84,0,0,4,3 
428015,118,2017/2/4,530,527,489,0,0,88,3,0,3,3 
428017,1,2017/2/4,11,11,4,0,0,0,0,0,1,3 
428020,260,2017/2/4,552,539,523,0,0,202,13,0,3,3 
428021,230,2017/2/4,644,644,559,0,0,67,0,0,3,3 
428025,744,2017/2/4,1319,1292,249,0,0,469,27,0,4,3 
428038,4,2017/2/4,20,20,19,0,0,0,0,0,1,3 
428042,70,2017/2/4,281,279,321,0,0,34,2,0,2,3 
428057,77,2017/2/4,280,279,272,0,0,29,1,0,2,3 
428058,279,2017/2/4,871,865,18,0,0,330,6,0,3,3 
428079,1,2017/2/4,6,6,2,0,0,0,0,0,1,3 
428084,15,2017/2/4,35,35,61,0,0,12,0,0,1,3 
428087,38,2017/2/4,139,139,153,0,0,22,0,0,2,3 
428101,8,2017/2/4,37,37,35,0,0,3,0,0,1,3 
428102,1658,2017/2/4,2255,2095,123,0,2,1847,160,0,0,3 
428117,15,2017/2/4,65,65,61,0,0,8,0,0,1,3 
428118,14,2017/2/4,83,83,75,0,0,9,0,0,1,3 
428119,78,2017/2/4,167,166,167,0,0,59,1,0,0,3 
428130,159,2017/2/4,82,82,39,0,0,43,0,0,0,3 
428131,2,2017/2/4,16,16,8,0,0,6,0,0,1,3 
428135,535,2017/2/4,1104,1020,4,0,1,478,84,0,4,3 
428150,212,2017/2/4,719,700,578,0,0,222,19,0,3,3 
428192,1,2017/2/4,16,17,5,0,0,10,0,0,0,3 
428227,17,2017/2/4,26,26,38,0,0,8,0,0,1,3 
428232,407,2017/2/4,1287,1272,732,0,0,552,15,0,4,3 
428240,2090,2017/2/4,1816,1688,58,0,1,2027,128,1,4,3 
428245,12,2017/2/4,41,41,33,0,0,0,0,0,1,3 
428249,2,2017/2/4,8,8,3,0,0,6,1,0,1,3 
